POPULATION_NAME,FISCAL_YEAR,DEMO_GRP,TOTAL_CT,TOTAL_CT_ANNOT,SMHS1_CT,SMHS1_CT_ANNOT,SMHS5_CT,SMHS5_CT_ANNOT
Trinity,2019,R6 Other,82,,,1,0,
Trinity,2019,R7 Unknown,353,,21,,14,
Trinity,2019,S1 Female,1850,,111,,87,
Trinity,2019,S2 Male,1830,,98,,73,
Trinity,2019,Z1 ALL,3680,,209,,160,
Trinity,2020,A1 Adults 21-44,1789,,100,,72,
Trinity,2020,A2 Adults 45-64,1327,,78,,61,
Trinity,2020,A3 Adults 65+,498,,12,,11,
Trinity,2020,R1 Alaskan Native or American Indian,108,,,1,,1
Trinity,2020,R2 Asian or Pacific Islander,81,,,1,,1
Trinity,2020,R3 Black,20,,,1,,1
Trinity,2020,R4 Hispanic,169,,,1,,1
Trinity,2020,R5 White,2802,,159,,122,
Trinity,2020,R6 Other,89,,,1,0,
Trinity,2020,R7 Unknown,345,,15,,11,
Trinity,2020,S1 Female,1814,,93,,77,
Trinity,2020,S2 Male,1800,,97,,67,
Trinity,2020,Z1 ALL,3614,,190,,144,
Trinity,2021,A1 Adults 21-44,1974,,107,,80,
Trinity,2021,A2 Adults 45-64,1411,,74,,60,
Trinity,2021,A3 Adults 65+,552,,16,,15,
Trinity,2021,R1 Alaskan Native or American Indian,132,,,1,,1
Trinity,2021,R2 Asian or Pacific Islander,94,,,1,,1
Trinity,2021,R3 Black,20,,,1,,1
Trinity,2021,R4 Hispanic,192,,,1,,1
Trinity,2021,R5 White,2957,,166,,130,
Trinity,2021,R6 Other,118,,,1,,1
Trinity,2021,R7 Unknown,424,,12,,,1
Trinity,2021,S1 Female,1916,,104,,82,
Trinity,2021,S2 Male,2021,,93,,73,
Trinity,2021,Z1 ALL,3937,,197,,155,
Tulare,2015,A1 Adults 21-44,64903,,2159,,1172,
Tulare,2015,A2 Adults 45-64,34588,,1387,,955,
Tulare,2015,A3 Adults 65+,15111,,168,,102,
Tulare,2015,R1 Alaskan Native or American Indian,999,,55,,31,
Tulare,2015,R2 Asian or Pacific Islander,4982,,129,,99,
Tulare,2015,R3 Black,2366,,141,,99,
Tulare,2015,R4 Hispanic,65186,,1275,,713,
Tulare,2015,R5 White,27992,,1521,,890,
Tulare,2015,R6 Other,6430,,172,,101,
Tulare,2015,R7 Unknown,6647,,421,,296,
Tulare,2015,S1 Female,63303,,1932,,1148,
Tulare,2015,S2 Male,51299,,1782,,1081,
Tulare,2015,Z1 ALL,114602,,3714,,2229,
Tulare,2016,A1 Adults 21-44,88938,,2309,,1164,
Tulare,2016,A2 Adults 45-64,41250,,1462,,950,
Tulare,2016,A3 Adults 65+,16337,,162,,108,
Tulare,2016,R1 Alaskan Native or American Indian,1074,,41,,26,
Tulare,2016,R2 Asian or Pacific Islander,5341,,129,,102,
Tulare,2016,R3 Black,2464,,143,,88,
Tulare,2016,R4 Hispanic,92298,,1510,,810,
Tulare,2016,R5 White,29130,,1486,,824,
Tulare,2016,R6 Other,10260,,344,,190,
Tulare,2016,R7 Unknown,5958,,280,,182,
Tulare,2016,S1 Female,80201,,2105,,1160,
Tulare,2016,S2 Male,66324,,1828,,1062,
Tulare,2016,Z1 ALL,146525,,3933,,2222,
Tulare,2017,A1 Adults 21-44,92124,,2162,,1066,
Tulare,2017,A2 Adults 45-64,42825,,1320,,843,
Tulare,2017,A3 Adults 65+,16938,,179,,118,
Tulare,2017,R1 Alaskan Native or American Indian,1053,,37,,21,
Tulare,2017,R2 Asian or Pacific Islander,4943,,113,,91,
Tulare,2017,R3 Black,2448,,123,,66,
Tulare,2017,R4 Hispanic,94170,,1414,,775,
Tulare,2017,R5 White,28257,,1260,,669,
Tulare,2017,R6 Other,14933,,439,,237,
Tulare,2017,R7 Unknown,6083,,275,,168,
Tulare,2017,S1 Female,82741,,1884,,1047,
Tulare,2017,S2 Male,69146,,1777,,980,
Tulare,2017,Z1 ALL,151887,,3661,,2027,
Tulare,2018,A1 Adults 21-44,91364,,2196,,1096,
Tulare,2018,A2 Adults 45-64,43183,,1250,,796,
Tulare,2018,A3 Adults 65+,17524,,177,,119,
Tulare,2018,R1 Alaskan Native or American Indian,1004,,44,,24,
Tulare,2018,R2 Asian or Pacific Islander,4305,,115,,85,
Tulare,2018,R3 Black,2371,,91,,56,
Tulare,2018,R4 Hispanic,93437,,1410,,782,
Tulare,2018,R5 White,26817,,1182,,613,
Tulare,2018,R6 Other,18334,,521,,290,
Tulare,2018,R7 Unknown,5803,,260,,161,
Tulare,2018,S1 Female,83066,,1891,,1061,
Tulare,2018,S2 Male,69005,,1732,,950,
Tulare,2018,Z1 ALL,152071,,3623,,2011,
Tulare,2019,A1 Adults 21-44,89235,,2203,,1143,
Tulare,2019,A2 Adults 45-64,42813,,1251,,814,
Tulare,2019,A3 Adults 65+,17959,,172,,97,
Tulare,2019,R1 Alaskan Native or American Indian,969,,41,,22,
Tulare,2019,R2 Asian or Pacific Islander,4137,,109,,83,
Tulare,2019,R3 Black,2324,,109,,48,
Tulare,2019,R4 Hispanic,92615,,1447,,823,
Tulare,2019,R5 White,25504,,1122,,630,
Tulare,2019,R6 Other,18997,,563,,297,
Tulare,2019,R7 Unknown,5461,,235,,151,
Tulare,2019,S1 Female,82490,,1900,,1082,
Tulare,2019,S2 Male,67517,,1726,,972,
Tulare,2019,Z1 ALL,150007,,3626,,2054,
Tulare,2020,A1 Adults 21-44,87402,,2121,,1223,
Tulare,2020,A2 Adults 45-64,42634,,1208,,840,
Tulare,2020,A3 Adults 65+,18295,,174,,103,
Tulare,2020,R1 Alaskan Native or American Indian,932,,44,,24,
Tulare,2020,R2 Asian or Pacific Islander,4063,,105,,85,
Tulare,2020,R3 Black,2266,,103,,62,
Tulare,2020,R4 Hispanic,91754,,1450,,870,
Tulare,2020,R5 White,24536,,1065,,665,
Tulare,2020,R6 Other,19816,,509,,308,
Tulare,2020,R7 Unknown,4964,,227,,152,
Tulare,2020,S1 Female,82376,,1816,,1137,
Tulare,2020,S2 Male,65955,,1687,,1029,
Tulare,2020,Z1 ALL,148331,,3503,,2166,
Tulare,2021,A1 Adults 21-44,87051,,2466,,1491,
Tulare,2021,A2 Adults 45-64,42781,,1270,,899,
Tulare,2021,A3 Adults 65+,19012,,171,,103,
Tulare,2021,R1 Alaskan Native or American Indian,936,,47,,25,
Tulare,2021,R2 Asian or Pacific Islander,4031,,97,,84,
Tulare,2021,R3 Black,2240,,118,,76,
Tulare,2021,R4 Hispanic,91710,,1561,,966,
Tulare,2021,R5 White,23774,,1194,,773,
Tulare,2021,R6 Other,21323,,664,,404,
Tulare,2021,R7 Unknown,4830,,226,,165,
Tulare,2021,S1 Female,83023,,2027,,1272,
Tulare,2021,S2 Male,65821,,1880,,1221,
Tulare,2021,Z1 ALL,148844,,3907,,2493,
Tuolumne,2015,A1 Adults 21-44,4912,,387,,189,
Tuolumne,2015,A2 Adults 45-64,3904,,369,,251,
Tuolumne,2015,A3 Adults 65+,1248,,51,,30,
Tuolumne,2015,R1 Alaskan Native or American Indian,130,,16,,,1
Tuolumne,2015,R2 Asian or Pacific Islander,106,,,1,,1
Tuolumne,2015,R3 Black,59,,,1,,1
Tuolumne,2015,R4 Hispanic,736,,36,,19,
Tuolumne,2015,R5 White,8098,,649,,370,
Tuolumne,2015,R6 Other,134,,,1,,1
Tuolumne,2015,R7 Unknown,801,,88,,60,
Tuolumne,2015,S1 Female,5482,,481,,287,
Tuolumne,2015,S2 Male,4582,,326,,183,
Tuolumne,2015,Z1 ALL,10064,,807,,470,
Tuolumne,2016,A1 Adults 21-44,5357,,388,,202,
Tuolumne,2016,A2 Adults 45-64,4023,,370,,253,
Tuolumne,2016,A3 Adults 65+,1259,,48,,28,
Tuolumne,2016,R1 Alaskan Native or American Indian,129,,14,,,1
Tuolumne,2016,R2 Asian or Pacific Islander,135,,0,,0,
Tuolumne,2016,R3 Black,54,,,1,,1
Tuolumne,2016,R4 Hispanic,888,,40,,21,
Tuolumne,2016,R5 White,8501,,677,,408,
Tuolumne,2016,R6 Other,142,,,1,,1
Tuolumne,2016,R7 Unknown,790,,64,,42,
Tuolumne,2016,S1 Female,5778,,483,,304,
Tuolumne,2016,S2 Male,4861,,323,,179,
Tuolumne,2016,Z1 ALL,10639,,806,,483,
Tuolumne,2017,A1 Adults 21-44,5444,,385,,187,
Tuolumne,2017,A2 Adults 45-64,3984,,367,,237,
Tuolumne,2017,A3 Adults 65+,1319,,57,,32,
Tuolumne,2017,R1 Alaskan Native or American Indian,120,,11,,,1
Tuolumne,2017,R2 Asian or Pacific Islander,128,,,1,,1
Tuolumne,2017,R3 Black,40,,,1,,1
Tuolumne,2017,R4 Hispanic,937,,48,,21,
Tuolumne,2017,R5 White,8516,,661,,382,
Tuolumne,2017,R6 Other,165,,11,,,1
Tuolumne,2017,R7 Unknown,841,,72,,43,
Tuolumne,2017,S1 Female,5846,,488,,290,
Tuolumne,2017,S2 Male,4901,,321,,166,
Tuolumne,2017,Z1 ALL,10747,,809,,456,
Tuolumne,2018,A1 Adults 21-44,5224,,347,,177,
Tuolumne,2018,A2 Adults 45-64,3824,,328,,212,
Tuolumne,2018,A3 Adults 65+,1324,,55,,41,
Tuolumne,2018,R1 Alaskan Native or American Indian,127,,,1,,1
Tuolumne,2018,R2 Asian or Pacific Islander,132,,,1,,1
Tuolumne,2018,R3 Black,49,,,1,,1
Tuolumne,2018,R4 Hispanic,940,,52,,28,
Tuolumne,2018,R5 White,8134,,589,,343,
Tuolumne,2018,R6 Other,162,,11,,,1
Tuolumne,2018,R7 Unknown,828,,62,,42,
Tuolumne,2018,S1 Female,5661,,437,,268,
Tuolumne,2018,S2 Male,4711,,293,,162,
Tuolumne,2018,Z1 ALL,10372,,730,,430,
Tuolumne,2019,A1 Adults 21-44,4993,,339,,166,
Tuolumne,2019,A2 Adults 45-64,3635,,303,,202,
Tuolumne,2019,A3 Adults 65+,1410,,48,,35,
Tuolumne,2019,R1 Alaskan Native or American Indian,125,,11,,,1
Tuolumne,2019,R2 Asian or Pacific Islander,138,,,1,,1
Tuolumne,2019,R3 Black,43,,,1,,1
Tuolumne,2019,R4 Hispanic,861,,45,,32,
Tuolumne,2019,R5 White,7923,,563,,327,
Tuolumne,2019,R6 Other,148,,11,,,1
Tuolumne,2019,R7 Unknown,800,,56,,32,
Tuolumne,2019,S1 Female,5468,,388,,232,
Tuolumne,2019,S2 Male,4570,,302,,171,
Tuolumne,2019,Z1 ALL,10038,,690,,403,
Tuolumne,2020,A1 Adults 21-44,4775,,323,,172,
Tuolumne,2020,A2 Adults 45-64,3660,,271,,173,
Tuolumne,2020,A3 Adults 65+,1442,,47,,29,
Tuolumne,2020,R1 Alaskan Native or American Indian,121,,,1,,1
Tuolumne,2020,R2 Asian or Pacific Islander,139,,,1,,1
Tuolumne,2020,R3 Black,43,,,1,,1
Tuolumne,2020,R4 Hispanic,877,,43,,24,
Tuolumne,2020,R5 White,7735,,517,,300,
Tuolumne,2020,R6 Other,127,,,1,,1
Tuolumne,2020,R7 Unknown,835,,57,,37,
Tuolumne,2020,S1 Female,5419,,355,,213,
Tuolumne,2020,S2 Male,4458,,286,,161,
Tuolumne,2020,Z1 ALL,9877,,641,,374,
Tuolumne,2021,A1 Adults 21-44,4857,,297,,144,
Tuolumne,2021,A2 Adults 45-64,3565,,235,,148,
Tuolumne,2021,A3 Adults 65+,1590,,52,,32,
Tuolumne,2021,R1 Alaskan Native or American Indian,116,,,1,,1
Tuolumne,2021,R2 Asian or Pacific Islander,119,,,1,,1
Tuolumne,2021,R3 Black,59,,,1,,1
Tuolumne,2021,R4 Hispanic,923,,40,,20,
Tuolumne,2021,R5 White,7806,,466,,265,
Tuolumne,2021,R6 Other,109,,,1,,1
Tuolumne,2021,R7 Unknown,880,,61,,32,
Tuolumne,2021,S1 Female,5473,,331,,199,
Tuolumne,2021,S2 Male,4539,,253,,125,
Tuolumne,2021,Z1 ALL,10012,,584,,324,
Ventura,2015,A1 Adults 21-44,62376,,2725,,1766,
Ventura,2015,A2 Adults 45-64,39936,,2436,,1739,
Ventura,2015,A3 Adults 65+,17438,,289,,198,
Ventura,2015,R1 Alaskan Native or American Indian,420,,24,,19,
Ventura,2015,R2 Asian or Pacific Islander,8867,,158,,99,
Ventura,2015,R3 Black,2405,,216,,138,
Ventura,2015,R4 Hispanic,51196,,1435,,919,
Ventura,2015,R5 White,36340,,2446,,1699,
Ventura,2015,R6 Other,9833,,415,,263,
Ventura,2015,R7 Unknown,10689,,756,,566,
Ventura,2015,S1 Female,66987,,2899,,2003,
Ventura,2015,S2 Male,52763,,2551,,1700,
Ventura,2015,Z1 ALL,119750,,5450,,3703,
Ventura,2016,A1 Adults 21-44,87931,,2623,,1883,
Ventura,2016,A2 Adults 45-64,46111,,2407,,1881,
Ventura,2016,A3 Adults 65+,18442,,297,,245,
Ventura,2016,R1 Alaskan Native or American Indian,421,,32,,22,
Ventura,2016,R2 Asian or Pacific Islander,9844,,140,,108,
Ventura,2016,R3 Black,2518,,197,,153,
Ventura,2016,R4 Hispanic,73128,,1390,,1023,
Ventura,2016,R5 White,38672,,2294,,1747,
Ventura,2016,R6 Other,15216,,694,,521,
Ventura,2016,R7 Unknown,12685,,580,,435,
Ventura,2016,S1 Female,85791,,2803,,2123,
Ventura,2016,S2 Male,66693,,2524,,1886,
Ventura,2016,Z1 ALL,152484,,5327,,4009,
Ventura,2017,A1 Adults 21-44,93427,,2729,,1926,
Ventura,2017,A2 Adults 45-64,48594,,2348,,1893,
Ventura,2017,A3 Adults 65+,19540,,339,,269,
Ventura,2017,R1 Alaskan Native or American Indian,422,,28,,24,
Ventura,2017,R2 Asian or Pacific Islander,9268,,133,,105,
Ventura,2017,R3 Black,2481,,166,,133,
Ventura,2017,R4 Hispanic,76379,,1405,,1059,
Ventura,2017,R5 White,38965,,2196,,1639,
Ventura,2017,R6 Other,19321,,818,,630,
Ventura,2017,R7 Unknown,14725,,670,,498,
Ventura,2017,S1 Female,90482,,2862,,2189,
Ventura,2017,S2 Male,71079,,2554,,1899,
Ventura,2017,Z1 ALL,161561,,5416,,4088,
Ventura,2018,A1 Adults 21-44,89327,,2745,,1936,
Ventura,2018,A2 Adults 45-64,46666,,2358,,1850,
Ventura,2018,A3 Adults 65+,19653,,350,,282,
Ventura,2018,R1 Alaskan Native or American Indian,393,,22,,17,
Ventura,2018,R2 Asian or Pacific Islander,7281,,134,,111,
Ventura,2018,R3 Black,2368,,161,,121,
Ventura,2018,R4 Hispanic,73605,,1416,,1044,
Ventura,2018,R5 White,35815,,2120,,1588,
Ventura,2018,R6 Other,22031,,949,,704,
Ventura,2018,R7 Unknown,14153,,651,,483,
Ventura,2018,S1 Female,87418,,2833,,2115,
Ventura,2018,S2 Male,68228,,2620,,1953,
Ventura,2018,Z1 ALL,155646,,5453,,4068,
Ventura,2019,A1 Adults 21-44,85027,,2710,,1930,
Ventura,2019,A2 Adults 45-64,44850,,2319,,1809,
Ventura,2019,A3 Adults 65+,19924,,381,,306,
Ventura,2019,R1 Alaskan Native or American Indian,375,,24,,17,
Ventura,2019,R2 Asian or Pacific Islander,6942,,134,,113,
Ventura,2019,R3 Black,2251,,155,,119,
Ventura,2019,R4 Hispanic,70430,,1474,,1081,
Ventura,2019,R5 White,33307,,1978,,1507,
Ventura,2019,R6 Other,22736,,999,,735,
Ventura,2019,R7 Unknown,13760,,646,,473,
Ventura,2019,S1 Female,84687,,2810,,2101,
Ventura,2019,S2 Male,65114,,2600,,1944,
Ventura,2019,Z1 ALL,149801,,5410,,4045,
Ventura,2020,A1 Adults 21-44,83583,,2920,,2015,
Ventura,2020,A2 Adults 45-64,44467,,2301,,1785,
Ventura,2020,A3 Adults 65+,20218,,402,,311,
Ventura,2020,R1 Alaskan Native or American Indian,360,,21,,18,
Ventura,2020,R2 Asian or Pacific Islander,6776,,131,,105,
Ventura,2020,R3 Black,2162,,167,,130,
Ventura,2020,R4 Hispanic,68477,,1548,,1135,
Ventura,2020,R5 White,32508,,1981,,1441,
Ventura,2020,R6 Other,24426,,1094,,790,
Ventura,2020,R7 Unknown,13559,,681,,492,
Ventura,2020,S1 Female,84085,,2935,,2129,
Ventura,2020,S2 Male,64183,,2688,,1982,
Ventura,2020,Z1 ALL,148268,,5623,,4111,
Ventura,2021,A1 Adults 21-44,83797,,3103,,2292,
Ventura,2021,A2 Adults 45-64,45341,,2258,,1799,
Ventura,2021,A3 Adults 65+,21221,,426,,344,
Ventura,2021,R1 Alaskan Native or American Indian,355,,20,,18,
Ventura,2021,R2 Asian or Pacific Islander,6908,,128,,99,
Ventura,2021,R3 Black,2166,,155,,115,
Ventura,2021,R4 Hispanic,68411,,1626,,1276,
Ventura,2021,R5 White,32808,,1958,,1513,
Ventura,2021,R6 Other,26494,,1213,,905,
Ventura,2021,R7 Unknown,13217,,687,,509,
Ventura,2021,S1 Female,85299,,3065,,2347,
Ventura,2021,S2 Male,65060,,2722,,2088,
Ventura,2021,Z1 ALL,150359,,5787,,4435,
Very Large Counties (LA),2015,A1 Adults 21-44,1036146,,46539,,28930,
Very Large Counties (LA),2015,A2 Adults 45-64,733658,,51685,,35217,
Very Large Counties (LA),2015,A3 Adults 65+,412389,,6965,,4346,
Very Large Counties (LA),2015,R1 Alaskan Native or American Indian,4119,,446,,304,
Very Large Counties (LA),2015,R2 Asian or Pacific Islander,271253,,6621,,5088,
Very Large Counties (LA),2015,R3 Black,269194,,25667,,15860,
Very Large Counties (LA),2015,R4 Hispanic,943897,,30294,,19504,
Very Large Counties (LA),2015,R5 White,415656,,24971,,15955,
Very Large Counties (LA),2015,R6 Other,51006,,2099,,1406,
Very Large Counties (LA),2015,R7 Unknown,227068,,15091,,10376,
Very Large Counties (LA),2015,S1 Female,1226115,,54457,,35926,
Very Large Counties (LA),2015,S2 Male,956078,,50732,,32567,
Very Large Counties (LA),2015,Z1 ALL,2182193,,105189,,68493,
Very Large Counties (LA),2016,A1 Adults 21-44,1457879,,50871,,30925,
Very Large Counties (LA),2016,A2 Adults 45-64,889050,,51691,,34959,
Very Large Counties (LA),2016,A3 Adults 65+,449665,,7315,,4651,
Very Large Counties (LA),2016,R1 Alaskan Native or American Indian,4450,,441,,310,
Very Large Counties (LA),2016,R2 Asian or Pacific Islander,325789,,7151,,5469,
Very Large Counties (LA),2016,R3 Black,283448,,27164,,16700,
Very Large Counties (LA),2016,R4 Hispanic,1422680,,34676,,21832,
Very Large Counties (LA),2016,R5 White,461912,,25910,,16575,
Very Large Counties (LA),2016,R6 Other,61796,,2443,,1573,
Very Large Counties (LA),2016,R7 Unknown,236519,,12092,,8076,
Very Large Counties (LA),2016,S1 Female,1583256,,57189,,36983,
Very Large Counties (LA),2016,S2 Male,1213338,,52688,,33552,
Very Large Counties (LA),2016,Z1 ALL,2796594,,109877,,70535,
Very Large Counties (LA),2017,A1 Adults 21-44,1574928,,51698,,31021,
Very Large Counties (LA),2017,A2 Adults 45-64,936556,,49815,,33177,
Very Large Counties (LA),2017,A3 Adults 65+,471002,,7682,,4798,
Very Large Counties (LA),2017,R1 Alaskan Native or American Indian,4573,,400,,261,
Very Large Counties (LA),2017,R2 Asian or Pacific Islander,351519,,7165,,5441,
Very Large Counties (LA),2017,R3 Black,296108,,26481,,16128,
Very Large Counties (LA),2017,R4 Hispanic,1542448,,36193,,22483,
Very Large Counties (LA),2017,R5 White,485151,,25708,,16128,
Very Large Counties (LA),2017,R6 Other,67008,,2424,,1546,
Very Large Counties (LA),2017,R7 Unknown,235679,,10824,,7009,
Very Large Counties (LA),2017,S1 Female,1670619,,56438,,35966,
Very Large Counties (LA),2017,S2 Male,1311867,,52757,,33030,
Very Large Counties (LA),2017,Z1 ALL,2982486,,109195,,68996,
Very Large Counties (LA),2018,A1 Adults 21-44,1476045,,54229,,32014,
Very Large Counties (LA),2018,A2 Adults 45-64,880972,,48246,,31583,
Very Large Counties (LA),2018,A3 Adults 65+,472762,,8086,,5019,
Very Large Counties (LA),2018,R1 Alaskan Native or American Indian,4493,,388,,256,
Very Large Counties (LA),2018,R2 Asian or Pacific Islander,327212,,7401,,5368,
Very Large Counties (LA),2018,R3 Black,292239,,26457,,15907,
Very Large Counties (LA),2018,R4 Hispanic,1479555,,38089,,23276,
Very Large Counties (LA),2018,R5 White,456019,,25758,,15991,
Very Large Counties (LA),2018,R6 Other,64298,,2568,,1597,
Very Large Counties (LA),2018,R7 Unknown,205963,,9900,,6221,
Very Large Counties (LA),2018,S1 Female,1584995,,56826,,35772,
Very Large Counties (LA),2018,S2 Male,1244784,,53735,,32844,
Very Large Counties (LA),2018,Z1 ALL,2829779,,110561,,68616,
Very Large Counties (LA),2019,A1 Adults 21-44,1436861,,58404,,34968,
Very Large Counties (LA),2019,A2 Adults 45-64,859108,,48035,,31369,
Very Large Counties (LA),2019,A3 Adults 65+,477326,,8695,,5272,
Very Large Counties (LA),2019,R1 Alaskan Native or American Indian,4375,,421,,272,
Very Large Counties (LA),2019,R2 Asian or Pacific Islander,318220,,7274,,5146,
Very Large Counties (LA),2019,R3 Black,292762,,27626,,16689,
Very Large Counties (LA),2019,R4 Hispanic,1456221,,41243,,25610,
Very Large Counties (LA),2019,R5 White,444430,,26306,,16229,
Very Large Counties (LA),2019,R6 Other,62094,,2652,,1651,
Very Large Counties (LA),2019,R7 Unknown,195193,,9612,,6012,
Very Large Counties (LA),2019,S1 Female,1552788,,59244,,37333,
Very Large Counties (LA),2019,S2 Male,1220507,,55890,,34276,
Very Large Counties (LA),2019,Z1 ALL,2773295,,115134,,71609,
Very Large Counties (LA),2020,A1 Adults 21-44,1394558,,59960,,38415,
Very Large Counties (LA),2020,A2 Adults 45-64,838739,,46645,,32276,
Very Large Counties (LA),2020,A3 Adults 65+,476207,,9300,,6183,
Very Large Counties (LA),2020,R1 Alaskan Native or American Indian,4237,,412,,290,
Very Large Counties (LA),2020,R2 Asian or Pacific Islander,311646,,6776,,5149,
Very Large Counties (LA),2020,R3 Black,287353,,27731,,18058,
Very Large Counties (LA),2020,R4 Hispanic,1429463,,43122,,28423,
Very Large Counties (LA),2020,R5 White,439150,,26265,,17294,
Very Large Counties (LA),2020,R6 Other,60314,,2587,,1723,
Very Large Counties (LA),2020,R7 Unknown,177341,,9012,,5937,
Very Large Counties (LA),2020,S1 Female,1518419,,59638,,40190,
Very Large Counties (LA),2020,S2 Male,1191085,,56267,,36684,
Very Large Counties (LA),2020,Z1 ALL,2709504,,115905,,76874,
Very Large Counties (LA),2021,A1 Adults 21-44,1394943,,61727,,41870,
Very Large Counties (LA),2021,A2 Adults 45-64,846776,,45153,,33084,
Very Large Counties (LA),2021,A3 Adults 65+,494963,,9566,,6754,
Very Large Counties (LA),2021,R1 Alaskan Native or American Indian,4218,,367,,284,
Very Large Counties (LA),2021,R2 Asian or Pacific Islander,311063,,6685,,5207,
Very Large Counties (LA),2021,R3 Black,288907,,26851,,18969,
Very Large Counties (LA),2021,R4 Hispanic,1452154,,44982,,31297,
Very Large Counties (LA),2021,R5 White,440771,,26067,,18048,
Very Large Counties (LA),2021,R6 Other,59360,,2535,,1797,
Very Large Counties (LA),2021,R7 Unknown,180209,,8959,,6106,
Very Large Counties (LA),2021,S1 Female,1527317,,60524,,43140,
Very Large Counties (LA),2021,S2 Male,1209365,,55922,,38568,
Very Large Counties (LA),2021,Z1 ALL,2736682,,116446,,81708,
Yolo,2015,A1 Adults 21-44,17598,,584,,351,
Yolo,2015,A2 Adults 45-64,10143,,603,,380,
Yolo,2015,A3 Adults 65+,4599,,96,,59,
Yolo,2015,R1 Alaskan Native or American Indian,322,,13,,,1
Yolo,2015,R2 Asian or Pacific Islander,3272,,62,,28,
Yolo,2015,R3 Black,1396,,83,,46,
Yolo,2015,R4 Hispanic,9815,,206,,119,
Yolo,2015,R5 White,12036,,681,,,2
Yolo,2015,R6 Other,3329,,64,,28,
Yolo,2015,R7 Unknown,2170,,174,,118,
Yolo,2015,S1 Female,17768,,728,,425,
Yolo,2015,S2 Male,14572,,555,,365,
Yolo,2015,Z1 ALL,32340,,1283,,790,
Yolo,2016,A1 Adults 21-44,23267,,591,,380,
Yolo,2016,A2 Adults 45-64,11720,,585,,387,
Yolo,2016,A3 Adults 65+,5009,,101,,62,
Yolo,2016,R1 Alaskan Native or American Indian,350,,17,,12,
Yolo,2016,R2 Asian or Pacific Islander,3846,,65,,40,
Yolo,2016,R3 Black,1592,,88,,52,
Yolo,2016,R4 Hispanic,14055,,205,,125,
Yolo,2016,R5 White,12868,,640,,428,
Yolo,2016,R6 Other,4607,,96,,60,
Yolo,2016,R7 Unknown,2678,,166,,112,
Yolo,2016,S1 Female,22056,,694,,440,
Yolo,2016,S2 Male,17940,,583,,389,
Yolo,2016,Z1 ALL,39996,,1277,,829,
Yolo,2017,A1 Adults 21-44,23801,,612,,375,
Yolo,2017,A2 Adults 45-64,11865,,523,,335,
Yolo,2017,A3 Adults 65+,5137,,100,,51,
Yolo,2017,R1 Alaskan Native or American Indian,318,,13,,,1
Yolo,2017,R2 Asian or Pacific Islander,3701,,48,,24,
Yolo,2017,R3 Black,1551,,71,,48,
Yolo,2017,R4 Hispanic,14205,,200,,119,
Yolo,2017,R5 White,12513,,588,,,2
Yolo,2017,R6 Other,5376,,146,,82,
Yolo,2017,R7 Unknown,3139,,169,,115,
Yolo,2017,S1 Female,22509,,640,,379,
Yolo,2017,S2 Male,18294,,595,,382,
Yolo,2017,Z1 ALL,40803,,1235,,761,
Yolo,2018,A1 Adults 21-44,23293,,586,,381,
Yolo,2018,A2 Adults 45-64,11612,,487,,333,
Yolo,2018,A3 Adults 65+,5143,,91,,44,
Yolo,2018,R1 Alaskan Native or American Indian,296,,,1,,1
Yolo,2018,R2 Asian or Pacific Islander,3460,,45,,25,
Yolo,2018,R3 Black,1504,,75,,48,
Yolo,2018,R4 Hispanic,13536,,178,,115,
Yolo,2018,R5 White,11751,,,2,,2
Yolo,2018,R6 Other,5992,,153,,95,
Yolo,2018,R7 Unknown,3509,,177,,119,
Yolo,2018,S1 Female,22198,,592,,391,
Yolo,2018,S2 Male,17850,,572,,367,
Yolo,2018,Z1 ALL,40048,,1164,,758,
Yolo,2019,A1 Adults 21-44,22537,,509,,327,
Yolo,2019,A2 Adults 45-64,11227,,405,,282,
Yolo,2019,A3 Adults 65+,5282,,86,,50,
Yolo,2019,R1 Alaskan Native or American Indian,283,,11,,,1
Yolo,2019,R2 Asian or Pacific Islander,3358,,32,,18,
Yolo,2019,R3 Black,1450,,66,,43,
Yolo,2019,R4 Hispanic,13165,,162,,106,
Yolo,2019,R5 White,11101,,440,,,2
Yolo,2019,R6 Other,6135,,137,,82,
Yolo,2019,R7 Unknown,3554,,152,,108,
Yolo,2019,S1 Female,21735,,499,,321,
Yolo,2019,S2 Male,17311,,501,,338,
Yolo,2019,Z1 ALL,39046,,1000,,659,
Yolo,2020,A1 Adults 21-44,21466,,519,,366,
Yolo,2020,A2 Adults 45-64,10887,,372,,271,
Yolo,2020,A3 Adults 65+,5354,,83,,46,
Yolo,2020,R1 Alaskan Native or American Indian,275,,,1,,1
Yolo,2020,R2 Asian or Pacific Islander,3290,,34,,21,
Yolo,2020,R3 Black,1440,,65,,45,
Yolo,2020,R4 Hispanic,12482,,159,,109,
